filepath,label,img_size
data\bali-26_train\bali-26_train\waterguava\37377.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37378.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37379.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37380.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37381.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37382.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37383.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37384.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37385.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37386.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37387.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37388.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37389.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37390.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37391.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37392.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37393.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37394.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37395.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37396.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37397.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37398.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37399.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37400.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37401.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37402.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37403.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37404.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37405.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37406.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37407.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37408.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37409.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37410.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37411.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37412.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37413.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37414.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37415.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37416.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37417.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37418.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37419.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37420.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37421.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37422.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37423.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37424.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37425.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37426.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37427.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37428.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37429.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37430.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37431.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37432.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37433.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37434.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37435.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37436.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37437.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37438.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37439.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37440.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37441.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37442.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37443.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37444.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37445.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37446.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37447.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37448.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37449.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37450.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37451.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37452.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37453.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37454.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37455.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37456.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37457.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37458.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37459.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37460.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37461.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37462.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37463.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37464.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37465.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37466.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37467.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37468.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37469.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37470.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37471.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37472.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37473.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37474.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37475.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37476.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37477.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37478.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37479.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37480.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37481.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37482.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37483.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37484.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37485.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37486.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37487.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37488.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37489.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37490.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37491.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37492.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37493.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37494.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37495.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37496.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37497.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37498.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37499.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37500.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37501.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37502.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37503.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37504.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37505.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37506.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37507.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37508.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37509.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37510.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37511.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37512.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37513.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37514.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37515.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37516.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37517.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37518.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37519.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37520.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37521.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37522.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37523.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37524.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37525.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37526.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37527.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37528.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37529.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37530.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37531.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37532.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37533.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37534.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37535.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37536.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37537.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37538.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37539.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37540.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37541.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37542.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37543.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37544.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37545.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37546.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37547.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37548.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37549.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37550.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37551.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37552.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37553.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37554.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37555.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37556.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37557.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37558.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37559.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37560.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37561.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37562.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37563.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37564.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37565.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37566.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37567.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37568.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37569.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37570.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37571.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37572.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37573.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37574.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37575.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37576.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37577.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37578.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37579.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37580.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37581.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37582.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37583.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37584.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37585.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37586.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37587.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37588.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37589.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37590.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37591.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37592.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37593.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37594.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37595.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37596.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37597.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37598.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37599.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37600.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37601.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37602.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37603.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37604.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37605.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37606.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37607.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37608.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37609.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37610.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37611.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37612.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37613.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37614.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37615.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37616.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37617.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37618.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37619.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37620.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37621.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37622.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37623.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37624.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37625.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37626.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37627.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37628.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37629.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37630.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37631.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37632.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37633.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37634.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37635.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37636.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37637.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37638.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37639.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37640.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37641.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37642.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37643.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37644.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37645.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37646.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37647.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37648.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37649.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37650.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37651.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37652.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37653.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37654.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37655.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37656.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37657.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37658.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37659.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37660.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37661.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37662.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37663.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37664.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37665.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37666.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37667.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37668.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37669.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37670.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37671.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37672.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37673.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37674.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37675.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37676.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37677.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37678.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37679.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37680.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37681.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37682.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37683.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37684.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37685.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37686.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37687.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37688.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37689.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37690.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37691.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37692.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37693.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37694.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37695.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37696.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37697.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37698.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37699.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37700.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37701.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37702.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37703.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37704.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37705.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37706.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37707.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37708.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37709.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37710.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37711.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37712.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37713.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37714.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37715.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37716.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37717.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37718.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37719.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37720.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37721.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37722.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37723.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37724.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37725.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37726.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37727.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37728.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37729.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37730.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37731.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37732.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37733.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37734.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37735.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37736.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37737.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37738.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37739.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37740.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37741.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37742.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37743.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37744.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37745.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37746.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37747.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37748.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37749.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37750.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37751.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37752.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37753.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37754.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37755.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37756.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37757.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37758.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37759.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37760.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37761.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37762.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37763.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37764.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37765.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37766.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37767.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37768.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37769.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37770.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37771.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37772.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37773.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37774.jpg,waterguava,1
data\bali-26_train\bali-26_train\waterguava\37775.jpg,waterguava,1
